PT	DT	AU	AA	ED	CA	SP	PN	AE	TI	FT	SO	LA	LS	U1	U2	AB	C1	RI	OI	PA	SC	PI	SS	ID	CN	PY	VL	IS	BP	EP	SN	BN	NR	PG	DI	OA	HC	HP	DA	UT
J		Cizeikiene, D.; Gaide, I.; Basinskiene, L.							Effect of lactic acid fermentation on quinoa characteristics and quality of quinoa-wheat composite bread.		Foods					The application of selected starter cultures with specific properties for fermentation may determine steady lactic acid bacteria (LAB) variety and the characteristics of fermented products that influence nutritional value, the composition of biologically active compounds and quality. The aim of this research was to evaluate the influence of different LAB on the biochemical characteristics of fermented quinoa. Moreover, total phenolic content (TPC), and the antimicrobial and antioxidant activities of protein fractions isolated from quinoa previously fermented with LAB were investigated. Quinoa additives, including quinoa fermented with Lactobacillus brevis, were incorporated in a wheat bread recipe to make nutritionally fortified quinoa-wheat composite bread. The results confirmed that L. plantarum, L. brevis, and L. acidophilus were well adapted in quinoa medium, confirming its suitability for fermentation. LAB strains influenced the acidity, L/D-lactic acid content, enzyme activity, TPC and antioxidant activity of fermented quinoa. The maximum phytase activity was determined in quinoa fermented with L. brevis. The results obtained from the ABTS radical scavenging assay of protein fractions confirmed the influence of LAB strain on the antioxidant activity of protein fractions. The addition of 5 and 10% of quinoa fermented with L. brevis did not affect the total titratable acidity of wheat bread, while 10% of fermented quinoa with L. brevis resulted in a higher specific volume. Fermented quinoa additives increased the overall acceptability of bread compared with unfermented seed additives. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.			Cizeikiene, Dalia/0000-0002-3675-7246							2021	10	1			2304-8158				10.3390/foods10010171					FSTA:2021-06-Mn3324
J		Claassen, L.; Rinderknecht, M.; Porth, T.; Roehnisch, J.; Seren, H. Y.; Scharinger, A.; Gottstein, V.; Noack, D.; Schwarz, S.; Winkler, G.; Lachenmeier, D. W.							Cold brew coffee-pilot studies on definition, extraction, consumer preference, chemical characterization and microbiological hazards.		Foods					Cold brew coffee is a new trend in the coffee industry. This paper presents pilot studies on several aspects of this beverage. Using an online survey, the current practices of cold brew coffee preparation were investigated, identifying a rather large variability with a preference for extraction of medium roasted Arabica coffee using 50-100 g/L at 8 °C for about 1 day. Sensory testing using ranking and triangle tests showed that cold brew may be preferred over iced coffee (cooled down hot extracted coffee). Extraction experiments under different conditions combined with nuclear magnetic resonance (NMR) analysis showed that the usual extraction time may be longer than necessary as most compounds are extracted within only a few hours, while increasing turbulence (e.g., using ultrasonication) and temperature may additionally increase the speed of extraction. NMR analysis also revealed a possible chemical differentiation between cold brew and hot brew using multivariate data analysis. Decreased extraction time and reduced storage times could be beneficial for cold brew product quality as microbiological analysis of commercial samples detected samples with spoilage organisms and contamination with Bacillus cereus. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.		Rinderknecht, Maximilian/HGC-2979-2022; Schwarz, Dr. Steffen/GXH-1826-2022; Lachenmeier, Dirk W/A-3210-2008	Schwarz, Dr. Steffen/0000-0001-5712-6980; Lachenmeier, Dirk W/0000-0002-3115-864X							2021	10	4			2304-8158				10.3390/foods10040865					FSTA:2021-10-Hn10014
J		Cladis, D. P.; Simpson, A. M. R.; Cooper, K. J.; Nakatsu, C. H.; Ferruzzi, M. G.; Weaver, C. M.							Blueberry polyphenols alter gut microbiota & phenolic metabolism in rats.		Food & Function					Consuming polyphenol-rich fruits and vegetables, including blueberries, is associated with beneficial health outcomes. Interest in enhancing polyphenol intakes via dietary supplements has grown, though differences in fruit versus supplement matrix on gut microbiota and ultimate phenolic metabolism to bioactive metabolites are unknown. To evaluate this, 5-month-old, ovariectomized, Sprague-Dawley rats were gavaged for 90 d with a purified extract of blueberry polyphenols (0, 50, 250, or 1000 mg total polyphenols per kg bw per d) or lyophilized blueberries (50 mg total polyphenols per kg bw per d, equivalent to 150 g fresh blueberries per day in humans). Urine, feces, and tissues were assessed for gut microbiota and phenolic metabolism. Significant dose-and food matrix-dependent effects were observed at all endpoints measured. Gut microbial populations showed increased diversity at moderate doses but decreased diversity at high doses. Urinary phenolic metabolites were primarily observed as microbially derived metabolites and underwent extensive host xenobiotic phase II metabolism. Thus, blueberry polyphenols in fruit and supplements induce differences in gut microbial communities and phenolic metabolism, which may alter intended health effects. © The Royal Society of Chemistry 2021.			Cladis, Dennis/0000-0001-6599-8703; Ferruzzi, Mario/0000-0003-1384-2672; Simpson, Abigayle/0000-0003-1714-6535							2021	12	6	2442	2456	2042-650X				10.1039/d0fo03457f					FSTA:2021-07-Jf9029
J		Clark, E. A.; Duncan, S. E.; Hamilton, L. M.; Bell, M. A.; Lahne, J.; Gallagher, D. L.; O'keefe, S. F.							Characterizing consumer emotional response to milk packaging guides packaging material selection.		Food Quality and Preference					The decision-making process involved in food selection and consumption behaviors is confounded by mental integration of information, experiences, and emotions associated with the product (stimulus). The complex and fleeting but temporal nature of product-generated (PG) or product-associated (PA) emotions makes affectual experiences difficult to measure and interpret. This project aims to characterize the relationship between PA, and PG, emotions and consumer acceptability and purchase intent towards milk packaging. Participants (age: 18-65 years; n=50; milk consumers) performed Single Target Implicit Association Tests (ST-IAT) to capture PA emotions for various types of milk packaging (n=6; translucent high density polyethylene (HDPE), white HDPE, yellow HDPE, white polyethyleneteraphthalate (PET), paperboard, glass). Participants then interacted with individual packages for 30 s and their facial expressions were analyzed using automated facial expression analysis (AFEA) for implicit PG emotions. Explicit PG emotional response was assessed using a Check-All-That-Apply (CATA) questionnaire (43 emotional terms). ST-IAT did not identify significant PA emotions for packaged milk, but CATA data produced a reasonable description of approach/withdrawal motivation related to packaging pigmentation. Time series analysis of AFEA data provided evidence of significant differences in emotion intensity. The lack of difference between certain expressed emotions (e.g., happy and disgust) that maintain no related action units (AUs) indicate that AFEA software's output may not be identifying AUs and determining emotion-based inferences in agreement with FACS. Ultimately, both PA and PG emotions are valuable for informing packaging, food, and dairy industries towards consumer products via their packaging. All rights reserved, Elsevier.			Hamilton, Leah/0000-0002-3018-2541							2021	87				0950-3293				10.1016/j.foodqual.2020.103984					FSTA:2021-02-Pe0823
J		Clark, J. K.; Conley, B.; Samina Raja							Essential, fragile, and invisible community food infrastructure: the role of urban governments in the United States.		Food Policy					Community advocates and some scholars have argued that metropolitan food systems are central yet fragile food infrastructure. While recent events have suddenly laid this bare for many, it has been a matter of long-time concern to community advocates and scholars alike. Until recently, much of the food system has remained invisible to subnational policy makers. Within the past decade, an increasing number of urban local governments are heeding persistent calls from advocates and scholars to address the sustainability of metropolitan food systems in the United States. This paper provides a national overview of how urban local governments are engaging in policy for food systems (production, middle infrastructure, and retail and food service) across the United States. Results of a national survey of urban planners suggest that food systems policy is gaining attention, but progress needs to be made. While urban governments are prioritizing retail and food service and food production (both visible on the landscape), less attention is paid to the middle infrastructure that helps build self-reliance and resiliency by connecting production with consumption and building larger markets. Results also suggest that policy tools used by local governments are overregulating and underinvesting in food systems. Finally, the role of local governments supporting essential food system workers through planning and policy is raised. All rights reserved, Elsevier.										2021	103				0306-9192				10.1016/j.foodpol.2020.102014					FSTA:2022-01-Da0008
J		Clarke, H. J.; Griffin, C.; Hennessy, D.; O'Callaghan, T. F.; O'Sullivan, M. G.; Kerry, J. P.; Kilcawley, K. N.							Effect of bovine feeding system (pasture or concentrate) on the oxidative and sensory shelf life of whole milk powder.		Journal of Dairy Science					Correlating volatile compounds with the sensory attributes of whole milk powder (WMP) is fundamental for appreciating the effect of lipid oxidation (LO) on sensory perception. LO compounds can adversely affect the sensory perception of WMP by imparting rancid, metallic, and painty notes. Whole milk powders derived from milk produced by cows maintained on a pasture diet (grass and grass-clover mix) versus a nonpasture diet [total mixed ration (TMR); concentrates and silage] were stored at room temperature 21°C (ambient storage) and 37°C (accelerated storage) and analyzed for volatile compounds and sensory attributes every 2 mo for a total of 6 mo. Thirteen volatile compounds originating from LO were chosen to track the volatile profile of the WMP during storage. Color, composition, total fatty acid, and free fatty acid profiling were also carried out. Significant variations in the concentrations of 14 fatty acids were observed in WMP based on diet. Concentrations of free fatty acids increased in all sample types during storage. Similar trends in sensory attributes were observed with an increase in painty attributes, corresponding to an increase in hexanal. Buttery/toffee attributes were found to be more closely correlated with TMR WMP. Those WMP derived from pasture diets were found to be more susceptible to LO from a volatile perspective, particularly in relation to aldehyde development, which is likely due to increased concentrations of conjugated linoleic acid and alpha-linolenic acid found in these samples. All rights reserved, Elsevier.		O'Sullivan, Maurice G/B-2600-2012; O'Callaghan, Tom/Q-2717-2015; Kilcawley, Kieran/P-2093-2019	O'Sullivan, Maurice G/0000-0002-3250-759X; O'Callaghan, Tom/0000-0003-2684-7253; Clarke, Holly/0000-0003-3675-3904; Hennessy, Deirdre/0000-0002-7375-3754; Kilcawley, Kieran/0000-0003-4048-8883							2021	104	10	10654	10668	0022-0302				10.3168/jds.2021-20299					FSTA:2022-01-Pn0374
J		Clausi, M. T.; Ciambrone, L.; Zanoni, M.; Costanzo, N.; Pacciarini, M.; Casalinuovo, F.							Evaluation of the presence and viability of Mycobacterium bovis in wild boar meat and meat-based preparations.		Foods					The aim of the present study is to provide information about the ability of Mycobacterium bovis to survive within wild boar (Sus scrofae) meat and meat-based preparations and the duration of this survival, and to consider the preservation of its infectious potential toward humans and animals. Meat samples were artificially contaminated with an M. bovis field strain and then stored at -20 °C, while two sausages batches were contaminated with the same field strain at two different concentrations, 105 CFU/g and 103 CFU/g, before storing them in proper conditions to allow for their ripening. A third sausage batch was contaminated by adding 2 g of wild boar lymph nodal tissue with active tuberculous lesions to the meat mixture. Bacteriological and biomolecular (PCR) methods were used to test the meat and sausage samples every 60 days and every 7-10 days, respectively. M. bovis was detected as still alive and viable on the frozen meat for the last test on the 342nd day, while from the sausage samples, M. bovis was isolated until 23 days after contamination. Our results indicate that M. bovis can stay alive and be viable for 23 days within sausages prepared with contaminated meat from infected wild boars. These products are usually eaten as fresh food after grilling, often cooking at a temperature that does not ensure complete inactivation of the pathogenic microorganisms present, which can pose a risk for humans to develop zoonotic tuberculosis. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.		Clausi, Mari a Teresa/AAM-4530-2020	Clausi, Mari a Teresa/0000-0003-2106-3767; COSTANZO, Nicola/0000-0001-5861-8995							2021	10	10			2304-8158				10.3390/foods10102410					FSTA:2022-07-Sj3509
J		Clavel-Coibrie, E.; Sales, J. R.; Silva, A. M. da; Barroca, M. J.; Sousa, I.; Raymundo, A.							Sarcocornia perennis: a salt substitute in savory snacks.		Foods					Salt is the primary source of sodium in the human diet, and it is associated with hypertension and increased risk of heart disease and stroke. A growing interest in halophyte plants and food products containing this type of ingredient have been observed, to reduce the NaCl daily intake. In the present work, Sarcocornia perennis was incorporated as a food ingredient into crackers to replace the salt (NaCl) and to evaluate its impact on physical properties, water activity, nutritional composition, mineral profile, total phenolic compounds, antioxidant activity, and sensory evaluation. Concentrations of powder dried S. perennis from 1 to 10% were tested by replacing the initial salt content and adjusting the flour incorporation to the initial formulation. The incorporation of S. perennis had no relevant impact on cracker firmness, but it induced an increase in their crispness. Furthermore, the incorporation of this halophyte originated darker crackers, which was revealed by a decrease of L* and an increase of b* values. In terms of nutritional composition, the incorporation of S. perennis leads to the improvement of the snack's nutritional profile, namely in terms of phenolic compounds, antioxidant activity, and minerals, highlighting the high content in potassium, magnesium, and phosphor. Crackers with a content of 5% of S. perennis were sensorily well accepted and this level should be considered the limit of incorporation accepted by the panelists. However, by substituting 1% NaCl for an equal amount of S. perennis, it is possible to obtain a 70% reduction in sodium content, which is an important contribution to reducing the overall salt content of the diet. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.		Moreira da Silva, Aida/N-7410-2013; da Silva, Aida Maria G Moreira/M-5666-2019; Raymundo, Anabela/M-9260-2013	Moreira da Silva, Aida/0000-0001-5258-7980; da Silva, Aida Maria G Moreira/0000-0001-5258-7980; Sousa, Isabel/0000-0001-9384-7646; Raymundo, Anabela/0000-0001-5266-1685							2021	10	12			2304-8158				10.3390/foods10123110					FSTA:2022-09-Ge4397
J		Clawin-Radecker, I.; Block, J. de; Egger, L.; Willis, C.; Felicio, M. T. da S.; Messens, W.			European Food Safety Authority (EFSA)				The use of alkaline phosphatase and possible alternative testing to verify pasteurisation of raw milk, colostrum, dairy and colostrum-based products.		EFSA Journal					Pasteurisation of raw milk, colostrum, dairy or colostrum-based products must be achieved using at least 72 °C for 15 s, at least 63 °C for 30 min or any equivalent combination, such that the alkaline phosphatase (ALP) test immediately after such treatment gives a negative result. For cows' milk, a negative result is when the measured activity is ≤350 milliunits of enzyme activity per litre (mU/L) using the ISO standard 11816-1. The use and limitations of an ALP test and possible alternative methods for verifying pasteurisation of those products from other animal species (in particular sheep and goats) were evaluated. The current limitations of ALP testing of bovine products also apply. ALP activity in raw ovine milk appears to be about three times higher and in caprine milk about five times lower than in bovine milk and is highly variable between breeds. It is influenced by season, lactation stage and fat content. Assuming a similar pathogen inactivation rate to cows' milk and based on the available data, there is 95-99% probability (extremely likely) that pasteurised goat milk and pasteurised sheep milk would have an ALP activity below a limit of 300 and 500 mU/L, respectively. The main alternative methods currently used are temperature monitoring using data loggers (which cannot detect other process failures such as cracked or leaking plates) and the enumeration of Enterobacteriaceae (which is not suitable for pasteurisation verification but is relevant for hygiene monitoring). The inactivation of certain enzymes other than ALP may be more suitable for the verification of pasteurisation but requires further study. Secondary products of heat treatment are not suitable as pasteurisation markers due to the high temperatures needed for their production. More research is needed to facilitate a definitive conclusion on the applicability of changes in native whey proteins as pasteurisation markers. © 2021 European Food Safety Authority. EFSA Journal published by John Wiley and Sons Ltd on behalf of European Food Safety Authority.			Messens, Winy/0000-0001-9579-2175							2021	19	4			1831-4732				10.2903/j.efsa.2021.6576					FSTA:2021-09-Pe4525
J		Clegg, M. E.; Ribes, A. T.; Reynolds, R.; Kliem, K.; Stergiadis, S.							A comparative assessment of the nutritional composition of dairy and plant-based dairy alternatives available for sale in the UK and the implications for consumers' dietary intakes.		Food Research International					The popularity of plant-based dairy alternatives (PBDAs) products has grown exponentially in recent years creating a new market of PBDA. The aim of this study was to compare the nutritional content of plant-based alternatives of milk, yogurt and cheese with dairy equivalents and the impact on nutritional intake across the lifespan when they are substituted into UK diets. Nutritional information from cow's milk, yogurt, cheese and PBDAs available on the UK market was collected via manufacturers information. The products were categorised according to primary plant-based ingredient/s and compared with the equivalent dairy product. The National Diet and Nutrition Survey data was used to calculate the intake of milk, yogurt and cheese across all age groups and the energy and nutrient intake was calculated. Plant-based milk, cheese and yogurt alternative categories were then substituted for dairy intakes, and energy and nutrient intakes were calculated and compared to UK Dietary Reference Values. A total of 299 PBDA products were identified consisting of 136 milk alternatives, 55 yogurt alternatives and 109 cheese alternatives. All PBDAs were more expensive than dairy products. Milk contained more energy, saturated fat, carbohydrates, protein, vitamin B2, vitamin B12 and iodine, and less fibre and free sugars, than plant-based milk alternatives (P < 0.05). There were significant differences between yogurt and cheese and their corresponding PBDAs for energy, fat, saturated fat, carbohydrate, sugars, fibre protein, salt, and calcium (P < 0.05). These differences were reflected in the nutrient intakes of different age groups and the results demonstrated that PBDA may be useful as practical replacements of dairy products but cannot be considered nutritional replacements. All rights reserved, Elsevier.			Stergiadis, Sokratis/0000-0002-7293-182X; Clegg, Miriam/0000-0002-8871-0116							2021	148				0963-9969				10.1016/j.foodres.2021.110586					FSTA:2022-01-Pa0029
J		Clemente, M. J.; Serrano, S.; Devesa, V.; Velez, D.							Arsenic speciation in cooked food and its bioaccessible fraction using X-ray absorption spectroscopy.		Food Chemistry					Thermal processing or the digestion process can alter the forms of arsenic (As) present in food. Identification of As species is necessary to accurately determine the risk associated with food consumption. X-ray absorption near-edge structure (XANES) was used to investigate As species in rice, asparagus, and garlic boiled in water containing As (V), and in their bioaccessible fractions (solubilized As after gastrointestinal digestion). The XANES analysis revealed the presence of As (III) (11871.5 eV) or As (III)-S [As (III)-Cys, 11869.6 eV] solution in the cooked foods and in their bioaccessible fractions. The percentage of trivalent species (12-55%) followed the order asparagus >> ricegarlic. In the asparagus and garlic samples, part of the As (V) (tetrahedral form) [11875 eV] that had been added appeared in the form of an octahedral As (V) compound [As (V)-glycerol, 11876 eV]. All these changes could considerably modify the risk associated with ingestion of As-contaminated food. All rights reserved, Elsevier.		Devesa, Vicenta/I-2102-2012	Devesa, Vicenta/0000-0002-1988-2985							2021	336				0308-8146				10.1016/j.foodchem.2020.127587					FSTA:2021-02-Cf0357
J		Clemente-Villalba, J.; Cano-Lamadrid, M.; Issa-Issa, H.; Hurtado, P.; Hernandez, F.; Carbonell-Barrachina, A. A.; Lopez-Lluch, D.							Comparison on sensory profile, volatile composition and consumer's acceptance for PDO or non-PDO tigernut (Cyperus esculentus L.) milk.		LWT -- Food Science and Technology					Cyperus esculentus tubers are the raw material to prepare tigernut milk (horchata), which can be marketed under Protected Designation of Origin (PDO) "C hufa de Valencia". The aim of this study was to characterize commercial tigernut milks and compare PDO and non-PDO products. The following aspects were studied: (i) volatile profile, (ii) descriptive sensory profile, (iii) consumer satisfaction degree. The key volatile compounds were limonene, benzaldehyde, linalool and m-methoxyanisole. Principal component analysis indicated a mix of PDO and non-PDO samples in the groups formed. The highest consumer satisfactions were observed for 2 PDO samples. Penalty analysis showed that 80% of non-PDO samples needed improvements, while this percentage drastically decreased to 40% for PDO samples. The online study proved that a lot of people drink horchata, less people know the PDO C hufa de Valencia and even less people consume the protected product consciously. In conclusion, there was not a clear difference among protected and non-protected tigernut milks respect to volatile compounds but there were differences in the degree of consumer preference. So, it is clear that a lack of knowledge regarding the product and its PDO exists and needs attention. All rights reserved, Elsevier.		Clemente, Jesus/AAN-1806-2021; Cano-Lamadrid, Marina/ABI-8156-2020; Garcia, Francisca Hernandez/C-1422-2014	Cano-Lamadrid, Marina/0000-0001-6679-7161; Garcia, Francisca Hernandez/0000-0003-3739-8748; Clemente Villalba, Jesus/0000-0002-6130-5831; Carbonell-Barrachina, Angel A./0000-0002-7163-2975; Issa Issa, Hanan/0000-0003-2161-3132							2021	140				0023-6438				10.1016/j.lwt.2020.110606					FSTA:2021-06-Pn3159
J		Cliceri, D.; Aprea, E.; Menghi, L.; Endrizzi, I.; Gasperi, F.							Variability in the temporal perception of polyphenol-related sensations in extra virgin olive oil and impact on flavor perception.		Food Quality and Preference					Polyphenol-related sensations (PRS) in extra virgin olive oil (EVOO), i.e.bitterness, pungency and astringency, are often identified by consumers as negative drivers of preference. A deep comprehension of how these sensations interact is a fundamental step to better understand consumers' preferences toward EVOO. Perception of PRS proved to be variable on an individual basis, but studies that involve the EVOO matrix and that consider the whole consumption experience are lacking. Thus, the purpose of this study was to explore the variability in PRS perception in EVOO and to evaluate the impact of this perceptual variability on flavor perception over time. For this study, 11 Italian EVOOs were initially considered as well representative of the expected variability in terms of olive tree cultivars and areas of production. Projective Mapping followed by Ultra-Flash Profile were used to get the six EVOOs that formed the most diverse subset with respect to PRS. A panel of 19 assessors (9 females) was characterized for the perception of bitterness, astringency and pungency through intensity evaluation of water solutions with five levels of increasing concentration of the solute related to a specific PRS, independently for each oral sensation. PRS perception responses were used to split the panel into two groups, one with a higher level of perception to PRS (HP-PRS) and one with a lower level of perception to PRS (LP-PRS). After training on EVOO descriptors, both groups evaluated the samples dynamically and in triplicate, using Temporal Check-All-That-Apply methodology. Differences in PRS perception were confirmed in EVOO samples and were shown to impact flavor perception over time. Pungency and astringency were the major modulators of the temporal flavor perception, whereas bitterness had a negligible role. The findings in this study are a contribution to improve the understanding of dynamics of perception in EVOO and provided insights that may be helpful to promote EVOO sensory evaluation. All rights reserved, Elsevier.										2021	93				0950-3293				10.1016/j.foodqual.2021.104249					FSTA:2021-10-Ne2340
J		Clodoveo, M. L.; Muraglia, M.; Fino, V.; Curci, F.; Fracchiolla, G.; Corbo, F. F. R.							Overview on innovative packaging methods aimed to increase the shelf-life of cook-chill foods.		Foods					The consumption of meals prepared, packaged, and consumed inside and outside the home is increasing globally. This is a result of rapid changes in lifestyles as well as innovations in advanced food technologies that have enabled the food industry to produce more sustainable and healthy fresh packaged convenience foods. This paper presents an overview of the technologies and compatible packaging systems that are designed to increase the shelf-life of foods prepared by cook-chill technologies. The concept of shelf-life is discussed and techniques to increase the shelf life of products are presented including active packaging strategies. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.		Muraglia, Marilena/GZN-1372-2022; Clodoveo, Maria Lisa/AAC-3204-2022; Corbo, Filomena/K-8409-2016; FRACCHIOLLA, Giuseppe/P-3899-2015	Corbo, Filomena/0000-0002-6951-1103; Clodoveo, Maria Lisa/0000-0002-1717-2197; FRACCHIOLLA, Giuseppe/0000-0003-4991-3962; marilena, Muraglia/0000-0001-9185-8405							2021	10	9			2304-8158				10.3390/foods10092086					FSTA:2022-07-Ge3008
J		Clodoveo, M. L.; Tarsitano, E.; Sabba, C.; Gesualdo, L.; Corbo, F.							Med-index: a food product labeling system to promote adherence to the Mediterranean diet encouraging producers to make healthier and more sustainable food products.		Italian Journal of Food Science					Consumers are increasingly demanding transparency in food labeling as they want more and better information about what they are eating and where their food comes from. Several food indexes have been developed in the last decades to promote healthy eating with the aim of reducing certain diseases such as obesity, cancer, and diabetes. The Mediterranean diet is known to be one of the healthiest dietary patterns, and it is associated with a lower incidence of mortality from all-causes, and it is also related to a lower incidence of cardiovascular diseases, type 2 diabetes, certain types of cancer, and neurodegenerative diseases; however, a comprehensive index that quantifies the Mediteraneaness of foods is still missing. The real European challenge is to identify a uniform labeling system for the whole of Europe which promotes a healthy lifestyle. This article describes the development of the Mediterranean Index (MI), which aims to accurately measure the degree of food Mediterraneaness. The MI simultaneously integrates nutritional and sustainability characteristics of foods. The MI may provide an objective basis for the use of the "Mediterraneaness" label on food products, which can ultimately promote adherence to the Mediterranean diet encouraging producers to make healthier and more sustainable food products. Growing consumer concern toward health foods for better health can be a factor useful to promote the applicability of the precision nutrition principles by means of conscious choice.		Corbo, Filomena/K-8409-2016	Corbo, Filomena/0000-0002-6951-1103							2021	33	4	67	83	1120-1770				10.15586/ijfs.v33i4.2127					FSTA:2023-01-Aj1421
J		Clulow, A. J.; Salim, M.; Hawley, A.; Boyd, B. J.							Milk mimicry-triglyceride mixtures that mimic lipid structuring during the digestion of bovine and human milk.		Food Hydrocolloids					It is well recognised that the digestion of milk lipids releases fat-soluble bioactives, primarily in the intestines where 70-90% of lipid digestion occurs. The digestion of milk lipids under intestinal conditions yields fatty acids and monoglycerides that self-assemble into liquid crystalline phases that are species-dependent, suggesting that they play a role in directed nutrition. Yet to date, no studies have proposed mimicking milk liquid crystalline structuring by precisely tailoring the lipids in the digesting emulsions. In this work, the preparation of lipid emulsions that mimic lipid self-assembly in bovine and human milk was examined. Mixtures of between four and eight off-the-shelf homotriglycerides were prepared based on the total fatty acid content of bovine and human milks and these were emulsified using casein. If kept at or above body temperature after emulsification the emulsions were stable and 846% (bovine) and 863% (human) of the lipids could be digested under intestinal conditions over 2 h. The evolution of liquid crystalline phases was determined as a function of extent of lipid digestion enabled by the well-defined nature of the lipid emulsion and the emulsifying buffer solution. It was found that eight triglycerides with a fine balance of medium-and long-chain triglycerides were required to mimic the bicontinuous cubic phases observed in digesting commercial bovine milk. In contrast, the micellar cubic phases observed in the digestion of donor human milk could be mimicked with simpler lipid mixtures comprising four-seven triglycerides comprising mostly long chain and unsaturated triglycerides. These simplified mixtures are therefore representative colloidal structures that mimic the lipid self-assembly behaviour in digesting dairy emulsions, which can be used as oral delivery vehicles of fat-soluble bioactives targeted towards particular populations including infants in the first year of life. All rights reserved, Elsevier.			Clulow, Andrew/0000-0003-2037-853X							2021	110				0268-005X				10.1016/j.foodhyd.2020.106126					FSTA:2021-01-Ae1211
J		Coban, A. E.; Ergur, N.							Chia mucilage coating: applications with gojiberry extract for shelf life extension of Oncorhynchus mykiss and it's antibacterial and oxidative effects.		Journal of Food Processing and Preservation					The present study was carried out to evaluate chia mucilage coating and goji berry extract as preservative agents in filleted trout during storage for 18 days at 4 °C. The trout fillets were separated into four lots and applied the following treatments by immersion processing: I) Control (without coating), II) Chia (Ch), III) Chia+ 1% Goji berry extract (Ch+ 1GE), and IV) Chia+ 2% Goji berry extract (Ch+ 2GE), then stored for 18 days at 4 °C. Results demonstrated that microbial growth was delayed in 2%GE containing chia coated group. In addition, the chia coated samples retarded the increase in the contents of TVB-N, pH, and TBA during storage. In addition, shelf life of the samples stored at 4°C was determined as 3 days in control group, 15 days in groups of coated with Ch and Ch+1%GE and 18 days in group of coated with Ch+2% GE. Practical applications. Quality of rainbow trout fillets was keeped by edible coating formed from chia seed mucilage With the prepared coatings were inhibited oxidation and microbial growth during fillet storage. A high shelf life was determined by the coatings formulated with 1% gojiberry extract and 2% gojiberry extract. Chia mucilage coating may be an alternative to other coatings in the coating of meat and meat products. © 2020 Wiley Periodicals LLC.										2021	45	2			1745-4549				10.1111/jfpp.15114					FSTA:2021-06-Rc2243
J		Coban, B.; Bilgin, B.; Yurt, B.; Kopuk, B.; Atik, D. S.; Palabiyik, I.							Utilization of the barberry extract in the confectionery products.		LWT -- Food Science and Technology					In this study, the use of barberry fruit (Berberis crataegina DC.) extract was investigated as a natural red colorant in chewing gum, jelly, and marshmallow samples at different percentages (1%, 5%, and 10%). The color stability (DeltaE) values were determined for all sample groups and it was observed that the barberry extract had higher color stability than beet juice concentrate, which was used in the control chewing gum samples as a natural red colorant. The water activity values were within the specified limits for all sample groups except the jelly samples and 10% colorant added chewing gum. The antioxidant and anti-radical properties of all the samples were significantly improved by the addition of the barberry extract. According to the results of the texture profile, the hardness values of all chewing gum and marshmallow samples decreased with the addition of barberry extract, and this decrease became even more important as the concentration increased. All rights reserved, Elsevier.		Atik, Didem Sozeri/AAF-5056-2019; palabiyik, ibrahim/V-3781-2017	Atik, Didem Sozeri/0000-0002-8547-7304; palabiyik, ibrahim/0000-0001-8850-1819							2021	145				0023-6438				10.1016/j.lwt.2021.111362					FSTA:2021-09-Kc0692
