PT	DT	AU	AA	ED	CA	SP	PN	AE	TI	FT	SO	LA	LS	U1	U2	AB	C1	RI	OI	PA	SC	PI	SS	ID	CN	PY	VL	IS	BP	EP	SN	BN	NR	PG	DI	OA	HC	HP	DA	UT
J		Bruce, H. L.; Holdstock, J.; Uttaro, B. E.; Larsen, I. L.; Aalhus, J. L.							Extent of dark-cutting in beef carcasses graded Canada B4.		Meat Science					Recovering value from dark cutting carcasses (Canada B4) was investigated by examining twelve muscles in the loin, fore- and hindquarters of atypical (AT, pH < 5.8), borderline (BD, 5.8 < pH < 6.0) and classic (CL, pH > 6.0) dark cutting carcasses. Subjective and objective colour, purge loss, and colour stability were measured over 4 days of retail display. Forequarter muscles from all dark cutting carcasses were not different from those of normal Canada AA carcasses, suggesting that forequarter muscles may be preferentially harvested for sale through normal retail outlets. None of the adductor, biceps femoris, gluteus medius, and semitendinosus muscles in the AT carcasses were dark and all had retail display colour stability comparable to that of normal steaks, indicating that these muscles in these carcasses are undervalued. Sorting of dark cutting carcasses by longissimus thoracis pH or a* and b* values will allow for value to be recovered from atypical dark cutting carcasses. All rights reserved, Elsevier.		Bruce, Heather/GNP-7840-2022								2021	172				0309-1740				10.1016/j.meatsci.2020.108363					FSTA:2021-04-Sg2375
J		Bruce, R. C.; Lestringant, P.; Brenneman, C. A.; Heymann, H.; Oberholster, A.							The impact of optical berry sorting on red wine composition and sensory properties.		Foods					The impact of optical berry sorting was investigated using Grenache, Barbera, and Cabernet Sauvignon grapes from Yolo County, California in 2016. Optical sorting parameters were adjusted to remove underripe berries and material other than grapes using color parameters. Wines were made from three treatments, control (no sorting), sort (accepted material), and reject (material rejected by the optical sorter). The rate of rejection was approximately 14.9%, 3.9%, and 1.5% (w/w) for Grenache, Barbera, and Cabernet Sauvignon, respectively. Chemical composition in the finished wines was analyzed by the Adams-Harbertson assay and reversed-phase high-performance liquid chromatography for phenolics, and head-space solid-phase microextraction gas chromatography mass spectrometry for aroma profiling. In general, optical sorting was successful in removing underripe berries and material other than grapes as evidenced by lower ethanol levels and higher concentrations of total phenolics and tannin (due to the inclusion of material other than grapes) in wine made from rejected material. Despite this, no difference in final ethanol content and minimal differences in phenolic composition were observed between control and sort treatment wines for the three varieties studied. Differences were observed in the aroma profiles of the reject treatments for all three varieties compared to sort and control; however, few compounds differed significantly between the sort and control treatments. Descriptive sensory analysis revealed that panelists had difficulty distinguishing aroma, taste, mouthfeel, and color parameters among wines made from different treatments for all three varieties. Thus, optical sorting had minimal impact on wine sensory properties using the varieties and vineyards studied. Optical sorting may be used to differentiate and sort for different ripeness levels using color as a primary criterion; however, the impact on the resulting wine is likely dependent on the initial variability in grape ripeness. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.										2021	10	2			2304-8158				10.3390/foods10020402					FSTA:2021-09-Hj8508
J		Bruehl, L.; Unbehend, G.							Precise color communication by determination of the color of vegetable oils and fats in the CIELAB 1976 (L*a*b*) color space.		European Journal of Lipid Science and Technology					The precise determination of the colour of oils and fats is a common and important parameter for the production of oils, fats, margarine, and mayonnaise. A new method has been developed and tested in order to improve reliability and reproducibility of the results. It is based on colour values, which describe the colour in a 3D space as defined by the International Commission on Illumination (CIE) as CIE 1976 (L*a*b*). The precision data obtained from a collaborative method validation test show significant improved repeatability with relative coefficients of variation of repeatability between 0.1 and 1.7% except for a very dark pumpkin seed oil (2.7%). The coefficients of variation of reproducibility range from 0.7 to 13.9%. The signals of very intense colored samples might exceed the linear range of some measuring instruments. Solutions of colour standards tartrazine and Ponceau 4R as pure (>99%) and non-toxic substances are tested for laboratory calibration covering a colour space from CIE 1976 L* (63-99), a* (-23-67), and b* (0.5-119). A storage experiment with these standard substances is carried out and the results show improved stability over a period of 80 days compared to bromothymol blue and iodine standard solutions. Practical Applications. The results of this study show the suitability of an analysis method for the determination of the colour of oils and fats using the 3D CIE 1976 colour space as an alternative to the common Lovibond system of red and yellow colour values. As the international harmonized approach of the CIE 1976 colour space is widely accepted for the communication of precise colour description and differences between two different colors in many applications all over the world, this will be also an advantage for the communication and specification of colors in the oils and fats industry, market, and trade. In addition, the use of easy to prepare colour standard solutions enables every laboratory to check the suitability of their colour measuring device in a convenient way. © 2021 Wiley-VCH GmbH.										2021	123	7			1438-7697				10.1002/ejlt.202000329					FSTA:2021-11-Ne2539
J		Brugnerotto, P.; Silva, B.; Seraglio, S. K. T.; Schulz, M.; Blainski, E.; Dortzbach, D.; Gonzaga, L. V.; Fett, R.; Costa, A. C. O.							Physicochemical characterization of honeys from Brazilian monitored beehives.		European Food Research and Technology					This study was performed with floral honeys from an innovator and pioneer project in Brazil for the digital monitoring of beehives. Samples from six regions of the Santa Catarina state were evaluated for moisture, acidity, pH, electrical conductivity, 5-HMF, diastase activity, fructose, glucose, sucrose, and minerals (K, Ca, Na, Mg, and Mn). Furthermore, chemometric analyzes were applied to classify honeys based on these parameters. Some results did not corroborate with the current legislation for free acidity (≤50 mEq kg-1) and electrical conductivity (≤0.8 mS cm-1). In all samples, the minerals K (0.37*103 to 3.03*103 mg kg-1) and Ca (0.03*103 to 0.38*103 mg kg-1) were majority. Considering that the results were different (p<0.05) for all floral honey samples, cluster and principal components analysis (PCA) were performed to group samples by similarity. Cluster analysis provided a first separation of the honeys and PCA highlighted the K, Ca, Mg, and Na as the best contributors for honeys discrimination. In this regard, the physicochemical parameters, sugar, and mineral content were important to elucidate the characteristics of honeys. They indicated that the beehives handling and the hygienic-sanitary conditions during the collection and transport of samples were also adequate. Furthermore, mineral elements were proposed to discriminate honey samples produced in different regions of Santa Catarina state, Brazil. ©The Author(s), under exclusive licence to Springer-Verlag GmbH Germany, part of Springer Nature 2021.		BRUGNEROTTO, PATRICIA/GLV-4297-2022; Silva, Bibiana/ACL-4058-2022	Silva, Bibiana/0000-0002-2274-3492; Brugnerotto, Patricia/0000-0002-4237-281X; Oliveira Costa, Ana Carolina/0000-0002-5101-9604							2021	247	11	2709	2719	1438-2377				10.1007/s00217-021-03805-y					FSTA:2022-01-Lg0088
J		Brugnini, G.; Rodriguez, S.; Rodriguez, J.; Rufo, C.							Effect of UV-C irradiation and lactic acid application on the inactivation of Listeria monocytogenes and lactic acid bacteria in vacuum-packaged beef.		Foods					The objective of this study was to test the effect of the combined application of lactic acid (0-5%) (LA) and UV-C light (0-330 mJ/cm2) to reduce Listeria monocytogenes and lactic acid bacteria (LAB) on beef without major meat color (L *, a *, b *) change and its impact over time. A two-factor central composite design with five central points and response surface methodology (RSM) were used to optimize LA concentration and UV-C dose using 21 meat pieces (10 g) inoculated with L. monocytogenes (LM100A1). The optimal conditions were analyzed over 8 weeks. A quadratic model was obtained that predicted the L. monocytogenes log reduction in vacuum-packed beef treated with LA and UV-C. The maximum log reduction for L. monocytogenes (1.550.41 log CFU/g) and LAB (1.551.15 log CFU/g) with minimal impact on meat color was achieved with 2.6% LA and 330 mJ/cm2 UV-C. These conditions impaired L. monocytogenes growth and delayed LAB growth by 2 weeks in vacuum-packed meat samples throughout 8 weeks at 4 °C. This strategy might contribute to improving the safety and shelf life of vacuum-packed beef with a low impact on meat color. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.		Rufo, Caterina/O-4602-2017	Rufo, Caterina/0000-0001-9044-8818; Brugnini, Giannina/0000-0001-5850-2255							2021	10	6			2304-8158				10.3390/foods10061217					FSTA:2022-02-Sg0575
J		Brunchi, C. E.; Morariu, S.; Bercea, M.							Impact of ethanol addition on the behaviour of xanthan gum in aqueous media.		Food Hydrocolloids					The effect of ethanol (EtOH) addition on the behaviour of xanthan gum (XG) chains in water (W) was investigated at 25°C by using turbidimetry, zeta potential, refractometry and viscometry. The presence of EtOH (nonsolvent) in aqueous solution of XG reduces the thermodynamic quality of solvent and increases the polymer-polymer contacts (i.e., electrostatic, H-bonding or hydrophobic interactions). Thus, the transition from an expanded chain conformation to a more compact one was evidenced by viscometry, zeta potential masurements and refractometry while the aggregation of macromolecules or phase separation were observed by turbidimetry. A phase diagram for XG in solvent/nonsolvent mixtures was provided. For volumetric fractions of ethanol (PhiEtOH) higher than 0.3, zeta potential increases above-30 mV and the aggregation of xanthan chains takes place. Measurements of refractive indices were used to determine the preferential adsorption coefficient (lambda1) for different volumetric fractions of ethanol. The parameter lambda1 quantifies the polymer chain affinity for one component of the solvent/nonsolvent mixtures. The polyelectrolyte effect of XG chains in solution and the variable polarity as a function of W/EtOH composition influence the overall thermodynamic behaviour of XG assessed through the viscometric parameters determined by using the Wolf approach. All rights reserved, Elsevier.		Bercea, Maria/C-8378-2011; Morariu, Simona/H-1737-2016	Bercea, Maria/0000-0003-0962-0372; Morariu, Simona/0000-0003-2535-940X							2021	120				0268-005X				10.1016/j.foodhyd.2021.106928					FSTA:2021-11-Ae15711
J		Bruni, A. R. da S.; Oliveira, V. M. A. T. de; Fernandez, A. S. T.; Sakai, O. A.; Marco, P. H.; Valderrama, P.							Attenuated total reflectance Fourier transform (ATR-FTIR) spectroscopy and chemometrics for organic cinnamon evaluation.		Food Chemistry					Organic food consumption has increased significantly over time. This contributes to the increased demand and price of this kind of food. Among the organic products, cinnamon stands out for its characteristic flavor and bioactive compounds. Thus, the work aimed to verify the potentials of attenuated total reflectance Fourier transform mid-infrared spectroscopy (ATR-FT-MIR) coupled with Parallel Factor Analysis (PARAFAC) for evaluation of cinnamon organic samples. As result, the proposal is feasible in the differentiation of organic cinnamon powder, in which ATR-FT-MIR coupled with PARAFAC showed the differentiation of organic from non-organic ones on the scores mode, the precision at repeatability level on one loading mode, and the spectral region, on the other loading mode, above 2600 cm-1 was related to the differentiation of the organic and non-organic samples. All rights reserved, Elsevier.										2021	365				0308-8146				10.1016/j.foodchem.2021.130466					FSTA:2021-12-Te4840
J		Bruno, A. de; Romeo, R.; Gattuso, A.; Piscopo, A.; Poiana, M.							Functionalization of a vegan mayonnaise with high value ingredient derived from the agro-industrial sector.		Foods					This work aimed to evaluate the antioxidant effect determined by the addition of phenolic extract on the oxidative stability and quality of vegan mayonnaise. Two different antioxidant extracts containing 100mg L-1 of hydroxytyrosol and obtained by olive mill wastewater were used in the preparation. After preliminary studies, already evaluated in other works, on hydrophilic and lipophilic food matrices, the results of this study could contribute to understanding the effects of the enrichment on emulsified food systems with phenolic extracts. The functionalized mayonnaise samples were monitored up to 45 days of storage at 10°C in comparison with a control sample for microbiological, physicochemical, antioxidant, sensory properties and for oxidative stability. The results achieved through this work showed the efficacy of the use of phenolic extract as ingredients for its positive effect on chemical properties of mayonnaise. The adding extracts lead to the increase of oxidative stability with an induction period higher (about 24 h) than the control sample (about 12 h). © 2021 by the authors. Licensee MDPI, Basel, Switzerland.										2021	10	11			2304-8158				10.3390/foods10112684					FSTA:2022-09-Tc3530
J		Bruno, A. de; Romeo, R.; Piscopo, A.; Poiana, M.							Antioxidant quantification in different portions obtained during olive oil extraction process in an olive oil press mill.		Journal of the Science of Food and Agriculture					Background. Different antioxidant compounds are generally transferred from olives to olive oil during the production process. This work characterized the principal total bioactive compounds (tocopherols and phenols) in olives, olive oil and by-products of four cultivars grown in Calabrian areas (southern Italy), considering the effect of harvesting period. Antioxidant capacity, total and individual phenolic compounds were also analysed. Results. Drupes, olive paste, pomace and olive wastewater showed similar phenolic compounds, while olive oil possessed a different composition, suggesting that phenols are not only transferred from drupe to oil, but also they change during oil production. Tocopherols varied among cultivars and harvesting period: generally, they were more abundant in samples produced in the first harvesting period. Qualitative and quantitative differences in phenolic composition and antioxidant activity were significantly found among cultivars in all the matrices. Conclusion. The highest amount of total phenolic antioxidants ended up in olive wastewater with variability due to the olive cultivar, while only a small part of them finished in the oil. This work shows evidence that the availability of bioactive compounds in different portions from the olive oil extraction belong to different varietal origins. In particular, new information was acquired on Ottobratica Calipa, a new olive clone, that produced an olive oil with an interesting antioxidant amount. © 2020 Society of Chemical Industry.										2021	101	3	1119	1126	0022-5142				10.1002/jsfa.10722					FSTA:2021-05-Ne1046
J		Bruno, E.; Lupi, F. R.; Martin-Pinero, M. J.; Girimonte, R.; Baldino, N.; Munoz, J.; Gabriele, D.							Influence of different dispersing systems on rheological and microstructural properties of citrus fiber suspensions.		LWT -- Food Science and Technology					The propensity of edible fiber to structure aqueous suspensions can be tuned also by modifying the process adopted to disperse it in water. In this paper a rotor-stator homogenizer and a high pressure microfluidizer are used to produce fiber aqueous suspensions with increasing fiber content, investigating the effects of process conditions on rheological properties and particles-size distribution of these materials. An isoenergy criterion was chosen to vary the power supplied by the rotor-stator device to suspensions, and, on the other hand, two operating pressures were used to produce a second set of suspensions via microfluidization. The obtained results highlighted the greater propensity of microfluidizer to disrupt particles, stabilizing the final system by varying mainly the network extension. Finally, a fractal model was adopted to predict the rheological behavior of suspensions as a function of fiber content. All rights reserved, Elsevier.		Gabriele, Domenico/GQP-0743-2022								2021	152				0023-6438				10.1016/j.lwt.2021.112270					FSTA:2022-02-Jc1763
J		Bruno Siewe, F.; Tanaji G. Kudre; Bhaskar Narayan							Optimisation of ultrasound-assisted enzymatic extraction conditions of umami compounds from fish by-products using the combination of fractional factorial design and central composite design.		Food Chemistry					In this work, ultrasound-assisted enzymatic extraction (UAEE) conditions of umami compounds from Labeo rohita head (LRH) was optimised using the combination of fractional factorial design (FFD) and central composite design (CCD). Six factors that can potentially influence the degree of hydrolysis (DH), equivalent umami concentration (EUC), and extraction yield (EY) of umami extract were screened through FFD. The three most significant variables were further optimised using the CCD. The developed models were successfully fitted to the experimental data and used to determine optimal extraction conditions. The optimum DH (22.73%), EUC (6.61 g MSG/100 g protein), and EY (76.34%) of umami extract were achieved with a liquid-solid ratio of 3 (v/w), ultrasonication time of 19.20 min and hydrolysis time of 140.45 min. Besides, UAEE umami extract exhibited higher DH, EUC, EY, and umami taste compared to that of the conventional enzymatic extraction (CEE). All rights reserved, Elsevier.										2021	334				0308-8146				10.1016/j.foodchem.2020.127498					FSTA:2021-01-Rc0279
J		Brunso, K.; Birch, D.; Memery, J.; Temesi, A.; Lakner, Z.; Lang, M.; Dean, D.; Grunert, K. G.							Core dimensions of food-related lifestyle: a new instrument for measuring food involvement, innovativeness and responsibility.		Food Quality and Preference					Segmentation is crucial for targeting product development initiatives and marketing communication nationally as well as internationally. In this paper we use the Food Related Lifestyle instrument that has been applied in the food arena for many years as a "stepping stone" to develop a contemporary, targeted and smaller version of the Food Related Lifestyle instrument, still following the original theoretical framework. In particular we focus on three dimensions that have proven to be of core value in segmentation: food involvement; food innovativeness; and, food responsibility. Based on data collection in six countries (DK, AU, HU, UK, USA and NZ) across two rounds from 2017 to 2019 (total N = 3396), we propose a new core instrument consisting of 15 items that have been tested for cross-cultural validity. Next, we used these three dimensions for segmentation across the six countries by applying multi-level latent class analysis. A solution leading to five different segments could be identified; the foodies, the moderates, the adventurous, the uninvolved and the conservatives. The segments were profiled by means of Schwartz's ten value domains and measures of self-reported food-related behaviour to check for nomonological validity. We conclude that the 15 items were cross-culturally valid, could be used for segmentation across six countries, and that segment profiling by means of Schwartz values and behavioural items were in line with the theoretical background. All rights reserved, Elsevier.		Temesi, Agoston/AAB-4208-2019; Dean, David L/X-1131-2018	Temesi, Agoston/0000-0001-6128-6653; Dean, David L/0000-0003-2534-8065							2021	91				0950-3293				10.1016/j.foodqual.2021.104192					FSTA:2021-07-Ac10745
J		Brunt, K.; Sanders, P.; Ernste-Nota, V.; Soest, J. van							Results multi-laboratory trial ISO/CD 22184-IDF/WD 244: milk and milk products-determination of the sugar contents-high-performance anion exchange chromatography method with pulsed amperometric detection.		Journal of AOAC International					Background. In this international Multi-Laboratory Trial (MLT) the precision data and the accuracy of the ISO/CD 22184 IDF/WD 244 analytical method for the quantification of 6 different mono-and disaccharides (galactose, glucose, fructose, sucrose, lactose, and maltose) in milk and milk products with high-performance anion exchange chromatography with pulsed amperometric detection (HPAEC-PAD) are established. Objective. Thirteen different laboratories participated (located in New Zealand, the United States, and Europe). The study was divided into two parts. First, the learning/familiarization part in which the participants got experienced with the method. After successfully completing this part, the participants were allowed to continue with the second part of this trial: the analyses of the seven blind MLT duplicate samples. Method. The selected seven MLT samples comprise five MUVA reference dairy samples, one NIST-certified infant formula and one industrial sample. In the Tables S-1 to S-6 the results of this MLT study have been summarized per sugar. There is a very good agreement between the MUVA and NIST-certified sugar contents in the MLT samples and in the MLT established sugar contents in those MUVA and NIST samples. Results. This demonstrates that the accuracy of the newly developed HPAEC-PAD method is very good. Conclusions. Certificates of analysis were available for both the MUVA samples and the NIST sample. There is a very good agreement between the by MUVA-and NIS-certified sugar contents in the MLT samples and the corresponding in the MLT established sugar contents. This demonstrates that the accuracy of the HPAEC-PAD method is very good. In the IDF/ISO Analytical Week in June 2019 in Prague the report on the MLT study were discussed and adopted. © AOAC INTERNATIONAL 2020. All rights reserved.										2021	104	3	732	756	1060-3271				10.1093/jaoacint/qsaa092					FSTA:2022-01-Pa0287
J		Bruntha Devi, P.; Digambar Kavitake; Jabastin Jayamanohar; Halady Shetty, P.							Preferential growth stimulation of probiotic bacteria by galactan exopolysaccharide from Weissella confusa KR780676.		Food Research International					Many microbial exopolysaccharides (EPS) are reported to have prebiotic properties. This study reports the prebiotic properties of a galactan exopolysaccharide produced by Weissella confusa KR780676 of fermented food origin. We have reported potential techno-functional properties of this EPS earlier. We have studied the parameters such as enzymatic hydrolysis, growth proliferation effect on probiotic bacteria and in vitro fecal fermentation to demonstrate the prebiotic property of the galactan. The galactan showed strong resistance to simulated human digestive juices such as alpha-amylase (99.1%), gastric (98.4%) and intestinal fluid hydrolysis (98.8%). It also encouraged the growth of probiotic bacteria viz, Lactobacillus plantarum MTCC9510 (recently reclassified as Lactiplantibacillus plantarum) and L. fermentum MTCC903 (recently reclassified as Limosilactobacillus fermentum) from 6.69 to 9.45 log CFU/mL and 7.13 to 9.05 log CFU/mL respectively in 72 h of fermentation. Carbohydrate utilization also exhibited the same pattern. Fecal fermentation of galactan for 48 h through in vitro studies exhibited significant changes in microbial population and short chain fatty acids (SCFAs) production. Bifidobacterium sp. and Lactobacillus sp. showed significantly (p ≤ 0.05) higher growth when compared to Enterococcus sp. (9.62 log CFU/mL, 8.45 log CFU/mL and 8.31 log CFU/mL respectively from 6.54 log CFU/mL) at the end of fermentation. SCFAs (acetic acid, butyric acid and propionic acid production) increased significantly (p ≤ 0.05) from 4.53 to 69.12 mM/L, 1.27 to 5.47 mM/L and 0.68 to 42.11 mM/L respectively. These results clearly prove the potential prebiotic property of the galactan EPS and could be used as an effective prebiotic to positively modulate the gut microbiome homeostasis. All rights reserved, Elsevier.										2021	143				0963-9969				10.1016/j.foodres.2021.110333					FSTA:2021-09-Ad13130
J		Bruntha Devi, P.; Suresh Rajendran							Impact of starter culture on nutraceutical and functional properties of underutilized millet-legume co-fermented Indian traditional product.		LWT -- Food Science and Technology					The influence of starter culture on finger millet-horse gram (cereal-legume) co-fermented Indian indigenous food product (dosa) on antioxidant and nutraceutical properties was investigated. Microbial consortium (Lactobacillus plantarum, Enterococcus faecalisandSaccharomyces cerevisiae) was used as starter inoculum. Controlled fermentation (8 h, 5% inoculum) enhanced the total phenolic content 1.5-fold which certainly associated with antioxidant activities. Significant (p < 0.05) increase in reducing power and free radical scavenging activities were observed in fermented batter and its corresponding product (dosa) compared to unfermented one. Caffeic acid, quercetin, gallic acid, p-coumaric acid, and syringic acid were detected as key phenolic acids in the product. Solubility of antioxidant compounds increased after in vitro gastrointestinal digestion for the dosa and attained good sensory score. Amino acid profile revealed 1.06-fold increase in the total essential amino acid and 21% rise in lysine content during controlled fermentation. Other essential amino acids viz. Methionine, cysteine, histidine, isoleucine, valine, leucine and tryptophan also increased notably. Significant (p < 0.05) increase in extractable rate of minerals, protein and starch digestibility and decrease in phytate content were observed during fermentation. Thus, the controlled fermented product with significant nutrient content and antioxidant properties, and high acceptability would be used as a nutraceutical product. All rights reserved, Elsevier.										2021	149				0023-6438				10.1016/j.lwt.2021.111818					FSTA:2021-11-Ge6163
J		Brusa, V.; Prieto, M.; Campos, C. A.; Epszteyn, S.; Cuesta, A.; Renaud, V.; Schembri, G.; Vanzini, M.; Michanie, S.; Leotta, G.; Signorini, M.							Quantitative risk assessment of listeriosis associated with fermented sausage and dry-cured pork shoulder consumption in Argentina.		Food Control					The risk of acquiring listeriosis from consuming fermented sausages and dry-cured pork shoulder (capicola/bondiola) in Argentina was estimated using quantitative microbiological risk assessment. The model included data about initial prevalence and contamination level of Listeria monocytogenes, product formulation with or without a starter culture (lactic acid bacteria [LAB]), time and temperature during distribution and storage prior to consumption, and consumption patterns. The probability of listeriosis from fermented sausage consumption in at-risk populations was estimated with average values of <10-11 per portion consumed. The main factor associated with such probability was the use of LAB in fermented sausage production, which reduced the risk by at least three orders of magnitude. Meat mass pH during fermentation and water activity (aw) at the end of ripening were the factors having the greatest impact on the probability of listeriosis. Thus, LAB added during production, pH values < 5.1 at the end of fermentation and aw<0.93 during ripening indicated that the environment was not appropriate for L. monocytogenes development, suggesting that fermented sausages had an adequate safety level. On the other hand, the risk of listeriosis from dry-cured pork shoulder consumption was negligible, even in the most susceptible populations. Both aw level and the strict control of process temperature were the main risk factors for acquiring listeriosis. The level of protection given by the current Argentine microbiological criterion for fermented sausages and dry-cured pork shoulder (absence of L. monocytogenes in 25 g of product) would guarantee the safety of these products similarly to the <100 cfu/g cut used in other countries. All rights reserved, Elsevier.		Prieto, Monica/AFF-1845-2022	Prieto, Monica/0000-0002-3074-2035; Campos, Carmen/0000-0002-6665-8011							2021	123				0956-7135				10.1016/j.foodcont.2020.107705					FSTA:2021-06-Sj3051
J		Bruscatto, M.; Otero, D.; Pestana-Bauer, V.; Lorini, A.; Mendonca, C.; Zambiazi, R.							Study of the thermal stability of gamma-oryzanol present in rice bran oil over time.		Journal of the Science of Food and Agriculture					Background. Rice bran oil is unique among edible oils owing to its rich source of commercially and nutritionally important phytochemicals, such as oryzanol. gamma-Oryzanol performs an important role in the stability of rice bran oil. The crude rice bran oil obtained by solvent extraction is subjected to either chemical or physical refining to meet the specifications of edible-grade vegetable oil. These refining processes can cause the compounds present in rice bran oil to degrade. The aim of this study was to evaluate the stability of gamma-oryzanol present in chemically and physically refined rice bran oils, when submitted to temperatures of 100, 140, and 180 °C for a period of 1368h. Results. The chemically refined rice bran oil presented a lower gamma-oryzanol content than the physically refined rice bran oil at all heating temperatures. The losses of gamma-oryzanol at 100 °C, 140 °C, and 180 °C at the end of the heating periods for the chemically refined oil were 53.47%, 58.48%, and 97.05% respectively, and for the physically refined oil the losses were 38.11%, 53.58%, and 91.11% respectively. Conclusion. Based on the results of the time to reduce the oryzanol concentration by 50% and 100%, it is observed that the oil of rice meal refined physically presents greater stability, in the different temperatures studied and over time, than the oil of rice meal refined chemically. Thus, for situations where the oil needs to be subjected to prolonged heating, a temperature of 100 °C is indicated. In this condition, the physically refined oil is better for maintaining a higher concentration of gamma-oryzanol. © 2021 Society of Chemical Industry.			Murowaniecki Otero, Deborah/0000-0001-9792-3992							2021	101	13	5715	5720	0022-5142				10.1002/jsfa.11179					FSTA:2021-12-Ne3027
J		Brutting, C.; Bisch, M. L.; Brandsch, C.; Hirche, F.; Stangl, G. I.							Impact of dietary propionate on fructose-induced changes in lipid metabolism, gut microbiota and short-chain fatty acids in mice.		International Journal of Food Sciences and Nutrition					Propionate has antimicrobial activity and is suggested to influence lipid metabolism. Here, we investigated the effect of propionate on lipid metabolism and the gut microbiome in fructose-fed mice as a model of diet-induced steatosis and gut dysbiosis. Therefore, 48 male wild-type mice were fed isoenergetic diets with either 0% fructose (F-) or 40% fructose (F+) that contained 0% propionate (P-) or 1% propionate (P+) for 7weeks. Mice that received the F+diets developed fatty livers, had fewer small intestinal proteobacteria and colonic actinobacteria and were characterised by changes in bacterial genera (e.g., Allobaculum, Lachnospiraceae, and Escherichia). Interestingly, mice fed the F+diets had higher levels of propionate and butyrate in the circulation than mice fed the F-diets (p<0.05). Treatment with propionate influenced neither hepatic or plasma lipids nor levels of circulating SCFAs. With the exception of Verrucomicrobia, other bacterial phyla were not affected by propionate. © 2020 Taylor & Francis Group, LLC.										2021	72	2	160	173	0963-7486				10.1080/09637486.2020.1773415					FSTA:2021-07-Aj10451
J		Bryant, M. T.; Degala, H. L.; Ajit K. Mahapatra; Gosukonda, R. M.; Kannan, G.							Inactivation of Escherichia coli K12 by pulsed UV light on goat meat and beef: microbial responses and modelling.		International Journal of Food Science & Technology					The objective of this study was to investigate the efficacy of pulsed UV light (PUVL) in inactivating Escherichia coli K12 on goat meat and beef surfaces. Inactivation studies were conducted for 5 to 60 s at three distances from the light source (4.47, 8.28 and 12.09 cm) in the PUVL chamber. Predictive models using regression and artificial neural networks (ANN) were developed to quantify log reductions. Pulsed UV light was more effective on beef than goat meat. Maximum log reductions of 1.66 and 1.74 CFU mL-1 rinse solution were achieved on goat meat and beef, respectively, at 4.47 cm distance for 60 s. Escherichia coli K12 reduction increased significantly with increasing treatment time and closer distance from the light source. In general, both ANN and regression models effectively described inactivation of E. coli K12. Predictive models describing PUVL inactivation kinetics of E. coli K12 can be used for process optimisation in meat industry. © 2020 Institute of Food Science and Technology.		Degala, Hema L/ABB-6453-2021	Mahapatra, Ajit/0000-0003-4586-741X							2021	56	2	563	572	0950-5423				10.1111/ijfs.14733					FSTA:2021-06-Sa3086
J		Brycht, M.; Lukawska, A.; Fruhbauerova, M.; Pravcova, K.; Metelka, R.; Skrzypek, S.; Sys, M.							Rapid monitoring of fungicide fenhexamid residues in selected berries and wine grapes by square-wave voltammetry at carbon-based electrodes.		Food Chemistry					A completely new electroanalytical method for the determination of fenhexamid (FNX) residues in fruit samples has been developed. This method is based on anodic oxidation of fungicide in Britton-Robinson buffer (pH 4) containing 10% (v/v) methanol using square-wave voltammetry when five different carbon-based electrodes were tested. An electrochemical behaviour of FNX was studied on a glassy carbon electrode using cyclic voltammetry, while glassy carbon paste electrode was selected for analytical purposes. Linear range for FNX from 3.96 to 49.50 mol L-1 characterized by coefficient of determination of 0.9964, sensitivity of 0.176 A L mol-1, and detection limit of 1.32 mol L-1 were calculated. Results. Acquired from analyses of blueberries and wine grapes were compared to those obtained by a reference chromatographic method, and a satisfactory agreement has been reached. Finally, it seems that the present voltammetric approach could find its application in food quality control as screening assay. All rights reserved, Elsevier.		; Metelka, Radovan/G-6999-2015	Brycht, Mariola/0000-0003-3031-5014; Metelka, Radovan/0000-0001-9701-5302; Lukawska, Anna/0000-0001-9758-8901							2021	338				0308-8146				10.1016/j.foodchem.2020.127975					FSTA:2021-02-Jf2471
